month,coin_name,symbol,open,high,low,close,volume,market_cap,monthly_return,log_return,cumulative_return,ma_20,ma_50,ma_200,rsi_14,macd,macd_signal,volatility_30d,max_drawdown,ath_price,atl_price,drawdown_from_ath,news_sentiment,news_count,news_impact_score,signal
2024-10,Chiliz,CHZ,15050.77,16246.2,14644.54,15800.29,14060770790,5.86,0.0498,0.0486,0.9134,15010.27,14220.26,13430.24,42,2.43,-2.083,0.67,-1.067,16057.02,7645.91,0.016,Positive,23,0.021,Profit
2024-11,Chiliz,CHZ,15800.29,20022.43,15330.74,19505.5,7802179845,2.50,0.2345,0.2107,1.1479,18530.23,17554.95,16579.68,61,-0.585,-0.867,0.41,-1.551,19505.5,7645.91,0,Negative,20,-0.038,Profit
2024-12,Chiliz,CHZ,19505.5,24456.65,18245.17,23411.13,9322155009,1.43,0.2002,0.1825,1.3481,22240.58,21070.02,19899.46,48,-0.082,0.189,0.77,-2.062,23411.13,7645.91,0,Negative,20,-0.066,Profit
2022-01,Enjin,ENJ,39956.89,43579.3,34258.59,35353.18,29380826014,5.79,-0.1152,-0.1224,-0.1152,33585.52,31817.87,30050.21,59,1.057,-3.606,0.59,0,39956.89,35353.18,0.115,Positive,32,0.077,Loss
2022-02,Enjin,ENJ,35353.18,36432.37,33475.65,35158.45,40379486506,2.87,-0.0055,-0.0055,-0.1207,33400.53,31642.61,29884.68,31,-3.247,-2.365,0.39,0,39956.89,35158.45,0.12,Negative,17,0.009,Loss
2022-03,Enjin,ENJ,35158.45,45917.78,33632.41,42073.53,3629445328,1.96,0.1967,0.1796,0.076,39969.85,37866.17,35762.5,36,1.187,0.607,0.55,-0.197,42073.53,35158.45,0,Positive,27,-0.065,Profit
2022-04,Enjin,ENJ,42073.53,54061.27,40513.28,51997.85,7469069566,1.94,0.2359,0.2118,0.3118,49397.95,46798.06,44198.17,46,3.313,1.206,0.26,-0.479,51997.85,35158.45,0,Negative,16,0.027,Profit
2022-05,Enjin,ENJ,51997.85,57449.05,47367.9,52635.26,3645681404,1.04,0.0123,0.0122,0.3241,50003.5,47371.73,44739.97,46,-2.578,-2.874,0.66,-0.497,52635.26,35158.45,0,Positive,29,-0.004,Profit
2022-06,Enjin,ENJ,52635.26,53708.74,46729.32,51014.49,23335053148,6.80,-0.0308,-0.0313,0.2933,48463.77,45913.04,43362.32,67,2.666,-3.757,0.35,-0.451,52635.26,35158.45,0.031,Positive,21,0.029,Loss
2022-07,Enjin,ENJ,51014.49,53106.75,43052.14,45951.06,34399607248,2.03,-0.0993,-0.1045,0.194,43653.51,41355.95,39058.4,37,0.593,-2.696,0.24,-0.307,52635.26,35158.45,0.127,Positive,20,-0.053,Loss
2022-08,Enjin,ENJ,45951.06,56509.48,42283.4,51410.11,5345957333,9.23,0.1188,0.1123,0.3129,48839.6,46269.09,43698.59,35,4.686,1.994,0.6,-0.462,52635.26,35158.45,0.023,Positive,5,-0.053,Profit
2022-09,Enjin,ENJ,51410.11,66841.13,46564.57,62603.63,36626387305,9.64,0.2177,0.197,0.5306,59473.45,56343.26,53213.08,57,-0.148,-3.379,0.61,-0.781,62603.63,35158.45,0,Negative,20,0.035,Profit
2022-10,Enjin,ENJ,62603.63,71310.75,60055.38,65304.31,10412284537,5.65,0.0431,0.0422,0.5737,62039.1,58773.88,55508.66,43,-0.327,2.409,0.4,-0.857,65304.31,35158.45,0,Negative,12,0.06,Profit
2022-11,Enjin,ENJ,65304.31,74396.42,61158.79,70277.34,11468182022,1.07,0.0762,0.0734,0.6499,66763.47,63249.6,59735.74,69,-0.796,3.391,0.67,-0.999,70277.34,35158.45,0,Positive,6,0.004,Profit
2022-12,Enjin,ENJ,70277.34,85295.15,64496.04,79282.76,20707716415,5.46,0.1281,0.1206,0.778,75318.62,71354.48,67390.34,31,3.072,2.079,0.21,-1.255,79282.76,35158.45,0,Positive,19,0.027,Profit
2023-01,Enjin,ENJ,79282.76,94295.5,76888.53,90120.78,15045138492,9.89,0.1367,0.1281,0.9147,85614.74,81108.7,76602.67,65,2.565,-2.184,0.31,-1.563,90120.78,35158.45,0,Negative,26,-0.004,Profit
2023-02,Enjin,ENJ,90120.78,93229.97,80957.91,88206.95,47481512687,8.79,-0.0212,-0.0215,0.8935,83796.6,79386.25,74975.91,33,-4.547,-2.469,0.44,-1.509,90120.78,35158.45,0.021,Positive,7,-0.037,Loss
2023-03,Enjin,ENJ,88206.95,91730.57,82421.65,89687.14,28647265525,2.42,0.0168,0.0166,0.9103,85202.79,80718.43,76234.07,68,-2.968,-3.76,0.49,-1.551,90120.78,35158.45,0.005,Positive,29,-0.071,Profit
2023-04,Enjin,ENJ,89687.14,122764.07,84995.38,114123.29,49032246358,9.70,0.2725,0.241,1.1827,108417.12,102710.96,97004.79,53,2.055,-3.289,0.62,-2.246,114123.29,35158.45,0,Positive,18,0.022,Profit
2023-05,Enjin,ENJ,114123.29,116464.03,103656.07,113694.22,10321883440,5.63,-0.0038,-0.0038,1.179,108009.51,102324.8,96640.09,57,4.657,0.696,0.44,-2.234,114123.29,35158.45,0.004,Positive,33,0.02,Loss
2023-06,Enjin,ENJ,113694.22,131210.1,106922.59,126260.36,21475883710,2.26,0.1105,0.1048,1.2895,119947.35,113634.33,107321.31,65,-2.035,2.048,0.59,-2.591,126260.36,35158.45,0,Negative,19,0.05,Profit
2023-07,Enjin,ENJ,126260.36,137068.23,103943.23,112819.66,12275170764,2.12,-0.1065,-0.1126,1.183,107178.68,101537.69,95896.71,68,1.856,-3.26,0.4,-2.209,126260.36,35158.45,0.106,Positive,11,0.018,Loss
2023-08,Enjin,ENJ,112819.66,123354.76,107705.66,116782.3,41657304025,9.10,0.0351,0.0345,1.2182,110943.19,105104.07,99264.96,63,-0.075,-0.284,0.55,-2.322,126260.36,35158.45,0.075,Positive,21,0.045,Profit
2023-09,Enjin,ENJ,116782.3,127098.74,107927.89,120211.05,26051536617,1.00,0.0294,0.0289,1.2475,114200.5,108189.95,102179.39,40,1.735,2.201,0.33,-2.419,126260.36,35158.45,0.048,Positive,15,0.03,Profit
2023-10,Enjin,ENJ,120211.05,129475.6,110611.24,120867.42,33301076682,1.37,0.0055,0.0054,1.253,114824.05,108780.68,102737.31,36,-0.197,0.616,0.43,-2.438,126260.36,35158.45,0.043,Negative,21,0.048,Profit
2023-11,Enjin,ENJ,120867.42,139785.41,113482.14,135273.67,40158421627,2.06,0.1192,0.1126,1.3722,128509.99,121746.31,114982.62,60,1.317,0.067,0.68,-2.848,135273.67,35158.45,0,Positive,18,-0.073,Profit
2023-12,Enjin,ENJ,135273.67,151896.33,124322.91,141908.04,48405112318,2.14,0.049,0.0479,1.4212,134812.64,127717.24,120621.83,44,0.618,-2.606,0.71,-3.036,141908.04,35158.45,0,Positive,26,0.061,Profit
2024-01,Enjin,ENJ,141908.04,149561.95,131736.15,142769.38,3565442254,9.00,0.0061,0.0061,1.4273,135630.91,128492.45,121353.98,39,1.415,-0.941,0.58,-3.061,142769.38,35158.45,0,Positive,27,-0.015,Profit
2024-02,Enjin,ENJ,142769.38,147819.98,124992.32,135605.21,45529652017,9.88,-0.0502,-0.0515,1.3771,128824.95,122044.69,115264.43,56,0.99,0.335,0.7,-2.857,142769.38,35158.45,0.05,Positive,23,-0.021,Loss
2024-03,Enjin,ENJ,135605.21,144636.01,127136.3,138070.12,33095830905,1.48,0.0182,0.018,1.3953,131166.61,124263.11,117359.6,33,-0.419,-1.312,0.34,-2.927,142769.38,35158.45,0.033,Positive,17,0.002,Profit
2024-04,Enjin,ENJ,138070.12,159015.59,132903.51,153260.05,25846243591,2.31,0.11,0.1044,1.5053,145597.05,137934.05,130271.04,53,4.546,-1.863,0.39,-3.359,153260.05,35158.45,0,Positive,23,0.002,Profit
2024-05,Enjin,ENJ,153260.05,166781.51,135879.41,141872.08,6457764878,9.82,-0.0743,-0.0772,1.431,134778.48,127684.88,120591.27,60,-3.386,1.566,0.73,-3.035,153260.05,35158.45,0.074,Positive,22,0.04,Loss
2024-06,Enjin,ENJ,141872.08,153172.98,128407.2,147272.9,6196099560,1.51,0.0381,0.0374,1.4691,139909.25,132545.61,125181.96,30,3.077,1.285,0.69,-3.189,153260.05,35158.45,0.039,Positive,32,0.038,Profit
2024-07,Enjin,ENJ,147272.9,156671.77,103727.47,112549.95,22771520991,1.37,-0.2358,-0.2689,1.2333,106922.45,101294.95,95667.46,68,-3.261,0.863,0.37,-2.201,153260.05,35158.45,0.266,Positive,9,-0.028,Loss
2024-08,Enjin,ENJ,112549.95,146817.55,106117.43,136509.99,47109723162,6.83,0.2129,0.193,1.4462,129684.49,122858.99,116033.49,65,-4.108,0.118,0.26,-2.883,153260.05,35158.45,0.109,Negative,16,0.039,Profit
2024-09,Enjin,ENJ,136509.99,196159.77,129156.86,180584.66,8282218428,8.90,0.3229,0.2798,1.769,171555.43,162526.2,153496.96,69,-4.811,2.935,0.6,-4.136,180584.66,35158.45,0,Negative,22,0.061,Profit
2024-10,Enjin,ENJ,180584.66,218414.82,168696.3,212472.23,7026270858,3.06,0.1766,0.1626,1.9456,201848.62,191225,180601.39,62,-4.559,-0.076,0.23,-5.043,212472.23,35158.45,0,Positive,4,0.075,Profit
2024-11,Enjin,ENJ,212472.23,242044.61,197697.08,230810.37,8090435874,3.82,0.0863,0.0828,2.0319,219269.85,207729.33,196188.81,57,0.117,-0.198,0.64,-5.565,230810.37,35158.45,0,Positive,23,-0.066,Profit
2024-12,Enjin,ENJ,230810.37,237835.43,213979.67,221927.58,20346383119,4.30,-0.0385,-0.0392,1.9934,210831.21,199734.83,188638.45,50,-3.48,1.736,0.52,-5.312,230810.37,35158.45,0.038,Positive,20,-0.059,Loss
2022-01,Basic Attention Token,BAT,30234.36,31554.23,26372.46,29187.62,29181198110,3.74,-0.0346,-0.0352,-0.0346,27728.24,26268.86,24809.48,52,-1.626,-0.764,0.29,0,30234.36,29187.62,0.035,Positive,16,-0.041,Loss
2022-02,Basic Attention Token,BAT,29187.62,31891.97,27127.05,30594.51,10404018550,1.35,0.0482,0.0471,0.0136,29064.79,27535.06,26005.33,66,1.454,-0.761,0.55,-0.048,30594.51,29187.62,0,Positive,20,0.079,Profit
2022-03,Basic Attention Token,BAT,30594.51,31935.09,26102.33,27565.36,29613528342,2.76,-0.099,-0.1043,-0.0854,26187.09,24808.83,23430.56,38,-1.459,-3.599,0.67,0,30594.51,27565.36,0.099,Positive,23,-0.077,Loss
2022-04,Basic Attention Token,BAT,27565.36,28804.36,25974.72,26803.19,33029151250,4.19,-0.0276,-0.028,-0.1131,25463.03,24122.87,22782.71,55,0.252,2.868,0.57,0,30594.51,26803.19,0.124,Positive,6,-0.068,Loss
2022-05,Basic Attention Token,BAT,26803.19,30403.3,25026.64,27710.94,37699236953,2.73,0.0339,0.0333,-0.0792,26325.4,24939.85,23554.3,58,1.979,0.476,0.62,-0.034,30594.51,26803.19,0.094,Positive,30,0.064,Profit
2022-06,Basic Attention Token,BAT,27710.94,28681.83,23375.31,24640.73,45089229976,3.76,-0.1108,-0.1174,-0.19,23408.69,22176.66,20944.62,33,1.259,1.925,0.39,0,30594.51,24640.73,0.195,Negative,16,0.058,Loss
2022-07,Basic Attention Token,BAT,24640.73,28911.26,23758.26,26304,32139868767,3.91,0.0675,0.0653,-0.1225,24988.8,23673.6,22358.4,51,-1.768,0.761,0.55,-0.068,30594.51,24640.73,0.14,Negative,13,0.003,Profit
2022-08,Basic Attention Token,BAT,26304,27287.18,24368.02,26613.92,2992783501,3.12,0.0118,0.0117,-0.1107,25283.22,23952.52,22621.83,34,-1.683,0.999,0.35,-0.08,30594.51,24640.73,0.13,Positive,9,0.016,Profit
2022-09,Basic Attention Token,BAT,26613.92,28946.73,21517.07,23667.81,35011506252,3.21,-0.1107,-0.1173,-0.2214,22484.42,21301.03,20117.64,48,2.811,-2.281,0.33,0,30594.51,23667.81,0.226,Positive,28,-0.042,Loss
2022-10,Basic Attention Token,BAT,23667.81,24789.55,22088.45,22981.08,7833731211,3.44,-0.029,-0.0294,-0.2504,21832.03,20682.98,19533.92,32,-2.195,-2.248,0.6,0,30594.51,22981.08,0.249,Positive,4,0.035,Loss
2022-11,Basic Attention Token,BAT,22981.08,30216.7,21048.6,29407.95,21646699626,5.15,0.2797,0.2466,0.0292,27937.56,26467.16,24996.76,47,-2.442,-0.749,0.79,-0.28,30594.51,22981.08,0.039,Positive,23,-0.028,Profit
2022-12,Basic Attention Token,BAT,29407.95,32057.6,26611.72,30851.86,46293441191,4.64,0.0491,0.0479,0.0783,29309.27,27766.68,26224.08,66,-3.737,1.387,0.28,-0.342,30851.86,22981.08,0,Negative,16,0.022,Profit
2023-01,Basic Attention Token,BAT,30851.86,33409.49,29500.47,31902.19,39367640091,4.05,0.034,0.0335,0.1124,30307.08,28711.97,27116.86,35,-3.187,-1.336,0.71,-0.388,31902.19,22981.08,0,Positive,25,0.027,Profit
2023-02,Basic Attention Token,BAT,31902.19,33704.73,29921.7,32268.25,16001497025,4.88,0.0115,0.0114,0.1238,30654.84,29041.43,27428.01,30,-3.844,-3.567,0.77,-0.404,32268.25,22981.08,0,Negative,14,-0.05,Profit
2023-03,Basic Attention Token,BAT,32268.25,34460.57,30456.66,33329.11,3327681558,4.83,0.0329,0.0323,0.1567,31662.65,29996.2,28329.74,47,1.554,1.886,0.73,-0.45,33329.11,22981.08,0,Positive,7,0.077,Profit
2023-04,Basic Attention Token,BAT,33329.11,39798.29,30782.83,38036.67,42033767236,1.28,0.1412,0.1321,0.298,36134.83,34233,32331.17,48,0.166,-3.447,0.29,-0.655,38036.67,22981.08,0,Negative,18,-0.048,Profit
2023-05,Basic Attention Token,BAT,38036.67,48039.41,36859.01,44316.88,49653819467,2.94,0.1651,0.1528,0.4631,42101.03,39885.19,37669.35,54,-1.048,1.295,0.75,-0.928,44316.88,22981.08,0,Positive,13,-0.017,Profit
2023-06,Basic Attention Token,BAT,44316.88,61481.79,42370.38,57832.91,34654310196,1.00,0.305,0.2662,0.7681,54941.27,52049.62,49157.97,62,-2.137,-3.433,0.76,-1.517,57832.91,22981.08,0,Positive,26,-0.051,Profit
2023-07,Basic Attention Token,BAT,57832.91,68001.96,55147.3,62064.11,6038493029,1.31,0.0732,0.0706,0.8412,58960.9,55857.7,52754.49,68,4.68,3.603,0.72,-1.701,62064.11,22981.08,0,Negative,15,-0.039,Profit
2023-08,Basic Attention Token,BAT,62064.11,67042.89,58688.57,61422.33,15270415176,2.17,-0.0103,-0.0104,0.8309,58351.21,55280.1,52208.98,66,4.71,1.432,0.45,-1.673,62064.11,22981.08,0.01,Positive,23,0.073,Loss
2023-09,Basic Attention Token,BAT,61422.33,64263.48,55783.47,58797.62,44786941042,5.24,-0.0427,-0.0437,0.7881,55857.74,52917.86,49977.98,55,0.157,-2.028,0.48,-1.559,62064.11,22981.08,0.053,Positive,31,0.052,Loss
2023-10,Basic Attention Token,BAT,58797.62,77757.47,52934.75,73496,38635097512,9.91,0.25,0.2231,1.0381,69821.2,66146.4,62471.6,30,-4.824,0.219,0.69,-2.198,73496,22981.08,0,Positive,12,-0.02,Profit
2023-11,Basic Attention Token,BAT,73496,75419.08,65909.4,68921.42,42547954664,6.93,-0.0622,-0.0643,0.9759,65475.35,62029.28,58583.21,59,1.791,3.205,0.76,-1.999,73496,22981.08,0.062,Negative,17,-0.07,Loss
2023-12,Basic Attention Token,BAT,68921.42,76414.45,66327.69,70049.11,45658613388,9.23,0.0164,0.0162,0.9922,66546.65,63044.2,59541.74,42,-2.704,1.896,0.53,-2.048,73496,22981.08,0.047,Positive,29,-0.08,Profit
2024-01,Basic Attention Token,BAT,70049.11,83656.67,64358.7,76478.2,9616395046,1.62,0.0918,0.0878,1.084,72654.29,68830.38,65006.47,48,-0.614,-3.194,0.25,-2.328,76478.2,22981.08,0,Positive,27,-0.045,Profit
2024-02,Basic Attention Token,BAT,76478.2,79794.98,51436.53,52771.61,41657414640,5.99,-0.31,-0.371,0.7741,50133.03,47494.45,44855.87,35,2.628,-1.1,0.75,-1.296,76478.2,22981.08,0.31,Negative,15,0.053,Loss
2024-03,Basic Attention Token,BAT,52771.61,69807.18,48376.34,64365,46486807197,9.38,0.2197,0.1986,0.9937,61146.75,57928.5,54710.25,36,-2.883,-3.967,0.28,-1.801,76478.2,22981.08,0.158,Positive,24,-0.011,Profit
2024-04,Basic Attention Token,BAT,64365,74848.15,62851.08,69847.81,46048876688,2.64,0.0852,0.0817,1.0789,66355.42,62863.03,59370.64,67,-3.389,2.209,0.66,-2.039,76478.2,22981.08,0.087,Negative,15,0.065,Profit
2024-05,Basic Attention Token,BAT,69847.81,76048.3,57391.32,62161.39,49432558268,4.26,-0.11,-0.1166,0.9689,59053.32,55945.25,52837.18,48,0.146,-2.962,0.66,-1.705,76478.2,22981.08,0.187,Negative,13,0.075,Loss
2024-06,Basic Attention Token,BAT,62161.39,66372.28,49077.75,54134.96,49435992899,6.73,-0.1291,-0.1383,0.8398,51428.21,48721.47,46014.72,37,-1.457,2.724,0.67,-1.356,76478.2,22981.08,0.292,Negative,6,-0.009,Loss
2024-07,Basic Attention Token,BAT,54134.96,59146.19,50451.72,54222.55,26932948437,9.52,0.0016,0.0016,0.8414,51511.42,48800.29,46089.17,40,2.216,1.455,0.63,-1.359,76478.2,22981.08,0.291,Negative,16,-0.051,Profit
2024-08,Basic Attention Token,BAT,54222.55,63722.39,50903.21,59935.16,13726927591,5.12,0.1054,0.1002,0.9467,56938.4,53941.65,50944.89,58,4.33,3.291,0.26,-1.608,76478.2,22981.08,0.216,Positive,4,-0.009,Profit
2024-09,Basic Attention Token,BAT,59935.16,73162.13,57274.61,66660.03,30035601982,7.52,0.1122,0.1063,1.0589,63327.02,59994.02,56661.02,34,2.632,3.346,0.23,-1.901,76478.2,22981.08,0.128,Positive,13,-0.066,Profit
2024-10,Basic Attention Token,BAT,66660.03,97321.93,63851.35,89152.01,17908971572,5.83,0.3374,0.2907,1.3963,84694.41,80236.81,75779.21,35,-2.928,-3.084,0.48,-2.879,89152.01,22981.08,0,Negative,15,-0.04,Profit
2024-11,Basic Attention Token,BAT,89152.01,97817.74,67144.76,72674.68,29327516168,1.16,-0.1848,-0.2043,1.2115,69040.94,65407.21,61773.48,47,-4.467,-0.228,0.27,-2.162,89152.01,22981.08,0.185,Positive,11,0.069,Loss
2024-12,Basic Attention Token,BAT,72674.68,77411.82,65996.09,68683.52,33397215576,5.20,-0.0549,-0.0565,1.1566,65249.35,61815.17,58380.99,53,-1.806,-2.486,0.22,-1.989,89152.01,22981.08,0.23,Positive,12,0.017,Loss
2022-01,Decred,DCR,10957.62,11996.99,10223.49,11343.73,41512481902,1.27,0.0352,0.0346,0.0352,10776.54,10209.36,9642.17,31,3.505,-0.762,0.64,-0.035,11343.73,10957.62,0,Positive,15,0.071,Profit
2022-02,Decred,DCR,11343.73,11862,10443.72,11211.39,35393780510,1.98,-0.0117,-0.0117,0.0236,10650.82,10090.25,9529.68,52,1.347,3.205,0.66,-0.023,11343.73,10957.62,0.012,Negative,27,0.026,Loss
2022-03,Decred,DCR,11211.39,12227.17,10780.97,11520.68,32713380054,2.06,0.0276,0.0272,0.0512,10944.65,10368.61,9792.58,62,-2.622,-0.295,0.5,-0.051,11520.68,10957.62,0,Positive,19,-0.054,Profit
2022-04,Decred,DCR,11520.68,12347.39,8049.21,8329.28,38266522377,1.27,-0.277,-0.3244,-0.2259,7912.81,7496.35,7079.89,44,2.689,-1.696,0.45,0,11520.68,8329.28,0.277,Positive,29,-0.044,Loss
2022-05,Decred,DCR,8329.28,8748.91,6522.53,7237.55,44401201406,2.65,-0.1311,-0.1405,-0.3569,6875.67,6513.79,6151.91,37,-1.048,1.401,0.77,0,11520.68,7237.55,0.372,Negative,7,0.007,Loss
2022-06,Decred,DCR,7237.55,8824.34,6818.98,8223.51,36957909678,2.30,0.1362,0.1277,-0.2207,7812.34,7401.16,6989.98,44,2.721,-0.145,0.46,-0.136,11520.68,7237.55,0.286,Positive,30,-0.016,Profit
2022-07,Decred,DCR,8223.51,9904.75,8021.48,9107.91,27741578273,5.93,0.1075,0.1021,-0.1132,8652.51,8197.12,7741.72,65,-3.639,3.869,0.58,-0.258,11520.68,7237.55,0.209,Positive,23,-0.033,Profit
2022-08,Decred,DCR,9107.91,9560.32,8277.13,9262.55,26660045252,3.42,0.017,0.0168,-0.0962,8799.43,8336.3,7873.17,42,-1.917,-3.057,0.59,-0.28,11520.68,7237.55,0.196,Positive,12,-0.016,Profit
2022-09,Decred,DCR,9262.55,10659.57,8763.11,10207.87,44319419214,1.53,0.1021,0.0972,0.0059,9697.47,9187.08,8676.69,36,-4.494,-3.899,0.28,-0.41,11520.68,7237.55,0.114,Positive,15,-0.01,Profit
2022-10,Decred,DCR,10207.87,10444.64,8927.33,9390.06,42501406621,1.94,-0.0801,-0.0835,-0.0742,8920.56,8451.06,7981.55,54,-3.591,-0.708,0.21,-0.297,11520.68,7237.55,0.185,Positive,26,-0.004,Loss
2022-11,Decred,DCR,9390.06,9633.39,7743.74,8319.86,20497248051,1.60,-0.114,-0.121,-0.1882,7903.86,7487.87,7071.88,32,2.674,-3.581,0.77,-0.15,11520.68,7237.55,0.278,Negative,21,-0.023,Loss
2022-12,Decred,DCR,8319.86,9976.82,7984.51,9094.24,46970342322,6.43,0.0931,0.089,-0.0951,8639.52,8184.81,7730.1,54,-0.719,3.512,0.25,-0.257,11520.68,7237.55,0.211,Positive,8,0.077,Profit
2023-01,Decred,DCR,9094.24,11197.94,8221.12,10824.37,17014270675,1.20,0.1902,0.1742,0.0951,10283.15,9741.94,9200.72,32,0.098,-0.427,0.38,-0.496,11520.68,7237.55,0.06,Positive,26,0.016,Profit
2023-02,Decred,DCR,10824.37,11490.4,9064.77,9862.45,46357927923,5.65,-0.0889,-0.0931,0.0062,9369.32,8876.2,8383.08,51,-2.384,1.852,0.51,-0.363,11520.68,7237.55,0.144,Positive,22,-0.075,Loss
2023-03,Decred,DCR,9862.45,10515.98,8718.4,9625.19,34444774663,7.43,-0.0241,-0.0244,-0.0178,9143.93,8662.67,8181.41,64,-1.391,-2.938,0.64,-0.33,11520.68,7237.55,0.165,Negative,23,-0.066,Loss
2023-04,Decred,DCR,9625.19,10172.62,6875.09,7264.07,31028505229,9.13,-0.2453,-0.2814,-0.2631,6900.87,6537.67,6174.46,39,-2.568,-2.487,0.75,-0.004,11520.68,7237.55,0.369,Positive,17,0.064,Loss
2023-05,Decred,DCR,7264.07,7428.44,5126.83,5686.35,1787963014,1.98,-0.2172,-0.2449,-0.4803,5402.04,5117.72,4833.4,46,-4.936,-2.501,0.39,0,11520.68,5686.35,0.506,Positive,15,0.08,Loss
2023-06,Decred,DCR,5686.35,6778.28,5524.89,6211.53,48183966223,2.00,0.0924,0.0883,-0.388,5900.96,5590.38,5279.8,51,-4.785,0.233,0.51,-0.092,11520.68,5686.35,0.461,Negative,17,0.036,Profit
2023-07,Decred,DCR,6211.53,6757.74,4749.02,5245.2,14415940412,3.19,-0.1556,-0.1691,-0.5435,4982.94,4720.68,4458.42,53,1.527,1.744,0.58,0,11520.68,5245.2,0.545,Positive,21,0.06,Loss
2023-08,Decred,DCR,5245.2,5542.31,3555.28,3946.07,33434083099,3.90,-0.2477,-0.2846,-0.7912,3748.77,3551.47,3354.16,63,-2.787,3.104,0.63,0,11520.68,3946.07,0.657,Positive,22,-0.036,Loss
2023-09,Decred,DCR,3946.07,4161.38,3553.8,3841.15,14398939747,7.64,-0.0266,-0.0269,-0.8178,3649.09,3457.04,3264.98,33,2.618,2.692,0.79,0,11520.68,3841.15,0.667,Positive,22,-0.066,Loss
2023-10,Decred,DCR,3841.15,4449.3,3481.85,4353.88,48259713327,1.57,0.1335,0.1253,-0.6843,4136.19,3918.5,3700.8,50,2.008,2.663,0.55,-0.133,11520.68,3841.15,0.622,Negative,23,-0.06,Profit
2023-11,Decred,DCR,4353.88,4937.86,4058.47,4701.34,33431248600,8.49,0.0798,0.0768,-0.6045,4466.28,4231.21,3996.14,55,-1.027,-0.059,0.35,-0.224,11520.68,3841.15,0.592,Negative,9,-0.033,Profit
2023-12,Decred,DCR,4701.34,5067.74,3756.58,4113.37,32143084894,5.41,-0.1251,-0.1336,-0.7296,3907.7,3702.03,3496.36,45,3.759,-0.472,0.33,-0.071,11520.68,3841.15,0.643,Positive,26,-0.049,Loss
2024-01,Decred,DCR,4113.37,4553.42,3834.9,4277.07,12358423908,4.12,0.0398,0.039,-0.6898,4063.21,3849.36,3635.51,32,2.437,-3.223,0.52,-0.113,11520.68,3841.15,0.629,Negative,20,-0.009,Profit
2024-02,Decred,DCR,4277.07,4581.47,3671.71,4029.56,5984982871,8.49,-0.0579,-0.0596,-0.7476,3828.08,3626.6,3425.13,38,4.759,3.818,0.42,-0.049,11520.68,3841.15,0.65,Negative,26,0.08,Loss
2024-03,Decred,DCR,4029.56,4717.3,3693.47,4539.87,33677365745,1.18,0.1266,0.1192,-0.621,4312.88,4085.88,3858.89,63,4.676,-2.724,0.43,-0.182,11520.68,3841.15,0.606,Negative,15,-0.005,Profit
2024-04,Decred,DCR,4539.87,5093.7,4155.45,4839.77,27264558755,4.11,0.0661,0.064,-0.5549,4597.78,4355.79,4113.8,34,2.444,-2.259,0.74,-0.26,11520.68,3841.15,0.58,Negative,9,0.049,Profit
2024-05,Decred,DCR,4839.77,7958.93,4718.44,7309.87,15216005969,1.12,0.5104,0.4124,-0.0446,6944.38,6578.89,6213.39,56,3.434,-1.164,0.63,-0.903,11520.68,3841.15,0.365,Negative,22,0.016,Profit
2024-06,Decred,DCR,7309.87,9734.66,6679.56,8922.39,29949088318,5.74,0.2206,0.1993,0.176,8476.27,8030.15,7584.03,44,4.565,0.668,0.65,-1.323,11520.68,3841.15,0.226,Positive,12,-0.034,Profit
2024-07,Decred,DCR,8922.39,9529.55,8423.01,9055.88,20286177449,1.73,0.015,0.0149,0.191,8603.08,8150.29,7697.5,61,-1.017,-3.875,0.7,-1.358,11520.68,3841.15,0.214,Positive,16,-0.004,Profit
2024-08,Decred,DCR,9055.88,9657.07,8111.12,8551.55,8449046734,1.57,-0.0557,-0.0573,0.1353,8123.98,7696.4,7268.82,36,-0.904,3.179,0.63,-1.226,11520.68,3841.15,0.258,Negative,14,0.004,Loss
2024-09,Decred,DCR,8551.55,8723.14,7185.16,7587.73,46351960982,1.25,-0.1127,-0.1196,0.0226,7208.35,6828.96,6449.57,54,-1.968,2.679,0.27,-0.975,11520.68,3841.15,0.341,Negative,27,-0.028,Loss
2024-10,Decred,DCR,7587.73,8456.1,7185.59,7888.85,13480231892,1.20,0.0397,0.0389,0.0623,7494.41,7099.97,6705.53,53,-1.554,2.807,0.71,-1.054,11520.68,3841.15,0.315,Positive,25,0.075,Profit
2024-11,Decred,DCR,7888.85,8082.38,5253.87,5747.9,16489591553,6.07,-0.2714,-0.3166,-0.2091,5460.51,5173.11,4885.72,31,-3.515,2.372,0.36,-0.496,11520.68,3841.15,0.501,Positive,13,0.053,Loss
2024-12,Decred,DCR,5747.9,5917.91,5153.26,5460.97,10089507573,3.73,-0.0499,-0.0512,-0.259,5187.92,4914.88,4641.83,41,2.417,-2.604,0.51,-0.422,11520.68,3841.15,0.526,Positive,19,-0.072,Loss
2022-01,Qtum,QTUM,15314.74,18142.82,14828.01,17119.12,3470444247,2.18,0.1178,0.1114,0.1178,16263.16,15407.21,14551.25,39,-1.368,3.046,0.42,-0.118,17119.12,15314.74,0,Positive,17,0.017,Profit
2022-02,Qtum,QTUM,17119.12,21485.87,16493.22,19669.74,10038348995,1.71,0.149,0.1389,0.2668,18686.26,17702.77,16719.28,67,-3.038,-3.402,0.52,-0.284,19669.74,15314.74,0,Negative,16,-0.051,Profit
